ano,rede,localizacao,disciplina,serie,media,nivel_0,nivel_1,nivel_2,nivel_3,nivel_4,nivel_5,nivel_6,nivel_7,nivel_8,nivel_9,nivel_10
2001,"total - federal, estadual e municipal",total,MT,5,176.25525120280639,12.534519298287904,18.637901448732769,21.147469009364208,19.042390764219871,13.765345080864297,8.0819452167032075,4.18168224154094,1.8179319651832493,0.58035895533996784,0.19566345396927259,0.0147925657942904
2001,total - estadual e municipal,total,LP,12,300.93851862506011,10.939431064669805,8.0796351306654461,10.453776714970612,14.070542342324746,18.567389310519896,18.332283181399561,13.222127374173384,5.68533238179601,0.6494824994806776,,
2001,total - estadual e municipal,total,MT,12,327.61071221030903,7.9108089988628754,8.0796351306654461,10.453776714970612,14.070542342324746,18.567389310519896,18.332283181399561,13.222127374173384,5.68533238179601,0.6494824994806776,0,0
2001,total - estadual e municipal,total,MT,5,177.172690460921,12.676835506238524,18.722162733725103,20.949906648442507,18.156084430055525,13.388651257355924,8.2581004197089722,4.6271390150195888,2.2374455408062874,0.6934964024029191,0.26689483308354511,0.0232832131610581
2001,municipal,total,LP,12,309.60417843798268,7.0978645969797087,6.3993704651336367,9.3677534346625073,14.191639126861668,19.9939430953239,20.545683536466413,15.09995334267302,6.5577726991650547,0.74601970273425855,,
2001,municipal,total,MT,12,338.56314234340846,4.8323962842304793,6.3993704651336367,9.3677534346625073,14.191639126861668,19.9939430953239,20.545683536466413,15.09995334267302,6.5577726991650547,0.74601970273425855,0,0
2001,"total - federal, estadual e municipal",total,MT,9,243.37824542293089,20.76532721700276,18.40255166583227,19.192627674938649,16.432864533993051,11.854908892470696,6.9043930786577983,3.655590230132006,1.8462554348400064,0.80509895204790483,0.14038232008498949,
2001,"total - federal, estadual, municipal e privada",total,MT,9,243.37824542293089,20.76532721700276,18.402551665832281,19.192627674938649,16.432864533993051,11.854908892470696,6.9043930786577992,3.655590230132006,1.8462554348400064,0.80509895204790494,0.14038232008498949,
2001,municipal,total,LP,5,209.153489589468,4.574856600710369,7.1835606196457764,11.817476643339743,17.226159014399048,20.763988162614,18.039585216024257,12.677382274431761,5.4203927569115038,1.9824647528114416,0.31413395911194558,
2001,total - estadual e municipal,total,MT,9,259.06849457376853,16.220920931751063,14.474704132338578,16.757589746058049,14.707827903996964,13.074933118507335,10.419166913765926,7.4877459126169743,4.3405187685168158,2.1164541988180181,0.40013837363033511,
2001,municipal,total,MT,5,221.80514830419389,2.0429304349024795,4.4605725393053888,9.7569392476837162,16.074413068495023,20.205167566544731,19.62108834888485,14.906983586800523,8.52416392418745,3.1923744904509772,1.0765525339039257,0.13881425884102591
2001,municipal,total,MT,9,301.10337860841332,3.4226764043988043,4.7102441456546105,8.6330455924710545,12.588599697439898,16.62975308776662,19.245870375074521,17.42571360707008,10.747501545382466,5.5395293624384516,1.0570661823034793,
